"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","PESO","STOCKPORLOTE","MEDIDA","ITEMMEDIDA","CONTIENEUNIDADES","IMPORTADO"
"2947            ","GEL.MI.MORAS DIS.12X12X15G 8734  7896451912947    ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912947","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F"
"2923            ","GEL.MIN.DI.VAMP.12X12X15 8732  7896451912923      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912923","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F"
"2930            ","GEL.MIN.BES.DIS.12X12X15G 8735  7896451912930     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912930","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F"
"2954            ","GEL.MINI BAN.DIS.12X12X15G 8733  7896451912954    ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912954","          ","0,180000","0","Unidad    ","Unidad    ","1,000000","F"
"2039            ","CHI.ZOAH UVA 20X40UN 8594  7896451912039          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912039","          ","0,200000","0","Unidad    ","Unidad    ","1,000000","F"
"2015            ","CHI.ZOAH TUT.FRUT.20X40 8591  7896451912015       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912015","          ","0,200000","0","Unidad    ","Unidad    ","1,000000","F"
"2008            ","CHI.ZOAH MENTA 20X40UN 8592  7896451912008        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912008","          ","0,200000","0","Unidad    ","Unidad    ","1,000000","F"
"2046            ","CHI.ZOAH FRUT. 20X40UN 8593  7896451912046        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912046","          ","0,200000","0","Unidad    ","Unidad    ","1,000000","F"
"5535            ","CHI.X-CLE RE.UNIC.20X40 80037 7896451915535       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451915535","          ","0,200000","0","Unidad    ","Unidad    ","1,000000","F"
"2022            ","CHI.X-CLE RE.SANDIA 20X40 80027 7896451912022     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451912022","          ","0,200000","0","Unidad    ","Unidad    ","1,000000","F"
"6472            ","CHI.DOC XCLE FRUT.DIS.12X24 8555 7896451906472    ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451906472","          ","0,264000","0","Unidad    ","Unidad    ","1,000000","F"
"5559            ","CHI.DOC X-CL UN.DIS.12X24 80036 7896451915559     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451915559","          ","0,264000","0","Unidad    ","Unidad    ","1,000000","F"
"3228            ","CHI.DOC X-CLE TU.DIS.12X24 8550 7896451903228     ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","DOCILE                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896451903228","          ","0,264000","0","Unidad    ","Unidad    ","1,000000","F"
"0843            ","CHO.CASAL X-6 NEG.BLS.10X25UN 7771702000843       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CASAL                         ","80028923-4 ","WISHIMPEG S.A.                                    ","7771702000843","          ","0,480000","0","Unidad    ","Unidad    ","1,000000","F"
"0867            ","CHO.CASAL X-6 BLA.BLS 10X25UN 7771702000867       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CASAL                         ","80028923-4 ","WISHIMPEG S.A.                                    ","7771702000867","          ","0,480000","0","Unidad    ","Unidad    ","1,000000","F"
"0911            ","CHOC.CASAL MINI X-6 14X30UN 7771702000911         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CASAL                         ","80028923-4 ","WISHIMPEG S.A.                                    ","7771702000911","          ","0,240000","0","Unidad    ","Unidad    ","1,000000","F"
"11170           ","JUG.SHIP CANDY BARQ.18X20 UN 603554111170         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CANDIES SUPPLIER              ","80028923-4 ","WISHIMPEG S.A.                                    ","603554111170 ","          ","0,170000","0","Unidad    ","Unidad    ","1,000000","F"
"11132           ","JUG.LADY BUG MARIQ. 18X20 603554111132            ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CANDIES SUPPLIER              ","80028923-4 ","WISHIMPEG S.A.                                    ","603554111132 ","          ","0,170000","0","Unidad    ","Unidad    ","1,000000","F"
"11187           ","JUG.FORM.CAR CANDY 18X20 UN 603554111187          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CANDIES SUPPLIER              ","80028923-4 ","WISHIMPEG S.A.                                    ","603554111187 ","          ","0,170000","0","Unidad    ","Unidad    ","1,000000","F"
"11163           ","JUG.ANIM.CANDY DINO 18X20UN 603554111163          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CANDIES SUPPLIER              ","80028923-4 ","WISHIMPEG S.A.                                    ","603554111163 ","          ","0,170000","0","Unidad    ","Unidad    ","1,000000","F"
"8529            ","JUG.ANIMAL CANDY ABEJ.18X20UN 603554058529        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CANDIES SUPPLIER              ","80028923-4 ","WISHIMPEG S.A.                                    ","603554058529 ","          ","0,170000","0","Unidad    ","Unidad    ","1,000000","F"
"4025            ","ALF.MINI PAYE CHO.12X48 UND 603554064025          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CANDIES SUPPLIER              ","80028923-4 ","WISHIMPEG S.A.                                    ","603554064025 ","          ","0,576000","0","Unidad    ","Unidad    ","1,000000","F"
"0652            ","SODA BUBBLE C/CHICLE 12X24 UN 603554060652        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CANDIES SUPPLIER              ","80028923-4 ","WISHIMPEG S.A.                                    ","603554060652 ","          ","0,240000","0","Unidad    ","Unidad    ","1,000000","F"
"0483            ","CAR. MIX SURTIDO 12X1200KG 7896379910483          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379910483","          ","1,200000","0","Unidad    ","Unidad    ","1,000000","F"
"0810            ","PAL.CORAZON TROP.18X50 UN 7896379910810           ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379910810","          ","0,800000","0","Unidad    ","Unidad    ","1,000000","F"
