"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","PESO","STOCKPORLOTE","MEDIDA","PRESENTACION","CONTIENEUNIDADES","IMPORTADO","ROWID"
"8633            ","CARAMELO DEL.SURTIDA 26X100 7896379908633         ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379908633","          ","0,600000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAl"
"8596            ","CARAMELO DEL.MILK 26X100UN 7896379908596          ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379908596","          ","0,600000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAk"
"8602            ","CARAMELO DELIC.COCO 26X100UN 7896379908602        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379908602","          ","0,600000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAj"
"8848            ","CARAM. DELIC. CHOCMENT26X100 7896379908848        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379908848","          ","0,600000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAi"
"9852            ","CARAMELO CAFE COFFEE 26X500  7896379909852        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","BERBAU                        ","80028923-4 ","WISHIMPEG S.A.                                    ","7896379909852","          ","0,500000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEFPhAAh"
"91171           ","BAR 500 MIXTURADO x 10                            ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 500                                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","","","91171        ","          ","0,065000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEkw9AAA"
"pruebamasca     ","prueba mascarilla                                 ","","","10","10","PY GRAVADO IVA 10% BASE 10%","DISTRIBUCION                  ","","","","             ","          ","0,000000","0","Unidad    ","Unidad    ","1,000000","T","AAAW09AAEAAEFPoAAS"
"00073           ","Maiteiblends NaranjaLate 30gr  7842821000073      ","ALMACEN CENTRAL                                   ","TE                                                ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MAITEI BLEND                  ","","","7842821000073","          ","0,030000","0","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAEkwjAAA"
"2501022         ","AZ BOLSA AZUKITA B 50K                            ","AZUCAR BOLSA                                      ","AZUCAR BOLSA 50K                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZUKITA                       ","","","2501022      ","          ","50,000000","1","Bolsa     ","Bolsa     ","1,000000","F","AAAW09AAEAAEkwMAAA"
"108023          ","ARROZ ROMANEO x kgrs                              ","ALMACEN CENTRAL                                   ","ARROZ TIPO I                                      ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SARIC                         ","","","             ","          ","10,000000","0","KILO      ","KILO      ","1,000000","F","AAAW09AAEAAC4koAAi"
"770126          ","BLOQUE 60X50X13                                   ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","0,000000","0","unidad    ","unidad    ","1,000000","T","AAAW09AAEAAC4VJAAY"
"770125          ","BLOQUE 60X30X13                                   ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","0,000000","0","unidad    ","unidad    ","1,000000","T","AAAW09AAEAAC4VJAAJ"
"770041          ","CUÑA CUCHILLA Nº 1                                ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","0,000000","0","UNIDAD    ","UNIDAD    ","1,000000","T","AAAW09AAEAAC4U3AAc"
"101090          ","AZ MORENA BOLSA x 50 Kg.                          ","AZUCAR BOLSA                                      ","AZUCAR BOLSA 50K                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","","","",""," .        ","50,000000","0","BOLSA     ","BOLSA     ","1,000000","F","AAAW09AAEAAC4U3AAJ"
"101047          ","AZUCAR BL AZUKITA x 50 kl                         ","AZUCAR BOLSA                                      ","AZUCAR BOLSA 50K                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZUKITA                       ","","","","A140      ","50,000000","1","BOLSA     ","BOLSA     ","1,000000","F","AAAW09AAEAAC4VVAAQ"
"770070          ","BALDOZA 60x25x7                                   ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","2,500000","0","UNIDAD    ","UNIDAD    ","1,000000","T","AAAW09AAEAAC4VEAAv"
"770016          ","CUÑA PUNTA Nº 2                                   ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","0,000000","0","unidad    ","unidad    ","1,000000","T","AAAW09AAEAAC4U5AAU"
"770015          ","CUÑA CUCHILLA Nº 3                                ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","0,000000","0","UNIDAD    ","UNIDAD    ","1,000000","T","AAAW09AAEAAC4U5AAT"
"770014          ","CUÑA CUCHILLA Nº 52                               ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","0,000000","0","unidad    ","unidad    ","1,000000","T","AAAW09AAEAAC4U5AAS"
"770007          ","CONTRA BOVEDA DE COSTADO N° 5                     ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","0,000000","0","unidad    ","unidad    ","1,000000","T","AAAW09AAEAAC4U5AAL"
"770006          ","CONTRA BOVEDA DE PUNTA Nº 5                       ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","0,000000","0","unidad    ","unidad    ","1,000000","T","AAAW09AAEAAC4U5AAK"
"770005          ","CONTRA BÓVEDA DE PUNTA Nº 4                       ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","0,000000","0","unidad    ","unidad    ","1,000000","T","AAAW09AAEAAC4U5AAJ"
"770004          ","CONTRA BOVEDA COSTADO Nº 4                        ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","0,000000","0","unidad    ","unidad    ","1,000000","T","AAAW09AAEAAC4U5AAI"
"770001          ","ARENA REFRACTARIA X 50 KLS.                       ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS  PROD. EN PROCESO                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","50,000000","0","BOLSA     ","BOLSA     ","1,000000","F","AAAW09AAEAAC4U5AAF"
"870127          ","BLOQUE 30 X 30 X 5                                ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","","             ","          ","9,000000","0","Unidad    ","Unidad    ","1,000000","T","AAAW09AAEAAC4V7AAo"
"1010306         ","AZ MORENA ROMANEO                                 ","AZUCAR BOLSA                                      ","AZUCAR BIGBAG                                     ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","","","","             ","          ","1,000000","0","KILO      ","KILO      ","1,000000","F","AAAW09AAEAAC4V9AA1"
"774700          ","BALDOZA PLACA 38x25x6. 12kg                       ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","0,000000","0","unidad    ","unidad    ","1,000000","T","AAAW09AAEAAC4U4AAB"
"770032          ","CONTRA BOVEDA DE COSTADO Nº 3                     ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","0,000000","0","UNIDAD    ","UNIDAD    ","1,000000","T","AAAW09AAEAAC4U7ABA"
"770031          ","CONTRA BOVEDA DE COSTADO Nº 2                     ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","0,000000","0","unidad    ","unidad    ","1,000000","T","AAAW09AAEAAC4U7AA/"
"770047          ","BALDOZA  de 600grs                                ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","0,000000","0","UNIDAD    ","UNIDAD    ","1,000000","T","AAAW09AAEAAC4VwAAd"
"SEPSA18         ","N/A 7791416001547                                 ","","","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","","","","7791416001547","          ","0,000000","0","Unidad    ","Unidad    ","1,000000","T","AAAW09AAEAAC4VlAAQ"
"SEPSA17         ","N/A 7791416001462                                 ","","","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","","","","7791416001462","          ","0,000000","0","Unidad    ","Unidad    ","1,000000","T","AAAW09AAEAAC4VlAAP"
"SEPSA16         ","N/A 7791416001455                                 ","","","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","","","","7791416001455","          ","0,000000","0","Unidad    ","Unidad    ","1,000000","T","AAAW09AAEAAC4VlAAO"
"SEPSA15         ","N/A 7791416001141                                 ","","","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","","","","7791416001141","          ","0,000000","0","Unidad    ","Unidad    ","1,000000","T","AAAW09AAEAAC4VkAAc"
"770037          ","CUÑA PUNTA Nº 5                                   ","REFRACTARIOS FORESTAL                             ","REFRACTARIOS PROD.TERMINADOS                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","REFRACTARIOS                  ","","","",""," .        ","0,000000","0","unidad    ","unidad    ","1,000000","T","AAAW09AAEAAC4U0AAt"
