"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","GRAMOS","STOCKPORLOTE","UNIDADBASE","PRESENTACION","CONTIENEUNIDADES","IMPORTADO"
"96536           ","Papel Higienico LIRIO H.S 4x30 mts 0709081096536  ","CUIDADO PERSONAL                                  ","HIGIENE PERSONAL                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","LIRIO                         ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","0709081096536","          ","320","0","Unidad","Unidad    ","1,000000","F"
"07264           ","Pala pie con cabo Plegable  R.72600 7794440007264 ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VIRULANA                      ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7794440007264","          ","315","0","Unidad","Unidad    ","1,000000","F"
"07189           ","Secador Piso de 40 cm x1  Ref.71800 7794440007189 ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VIRULANA                      ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7794440007189","          ","95","0","Unidad","Unidad    ","1,000000","F"
"07295           ","Escoba Multiuso Plumita  7794440007295            ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VIRULANA                      ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7794440007295","          ","160","0","Unidad","Unidad    ","1,000000","F"
"08018           ","Esponja Calypso facial x 2 R.801  7794440008018   ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VIRULANA                      ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7794440008018","          ","15","0","Unidad","Unidad    ","1,000000","F"
"18246           ","Esponja Calypso niñ/jun x1 R.824  7794440018246   ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VIRULANA                      ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7794440018246","          ","5","0","Unidad","Unidad    ","1,000000","F"
"18208           ","Esponja Calypso clásica x1 R.820 7794440018208    ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VIRULANA                      ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7794440018208","          ","10","0","Unidad","Unidad    ","1,000000","F"
"05284           ","Paño Aintibact Virulana x1  R.528 7794440005284   ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VIRULANA                      ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7794440005284","          ","25","0","Unidad","Unidad    ","1,000000","F"
"05505           ","Paño Esponja Virulana x 1 - Ref.550 7794440005505 ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VIRULANA                      ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7794440005505","          ","25","0","Unidad","Unidad    ","1,000000","F"
"05109           ","Paño Twist Virulana x 1 - Ref. 510  7794440005109 ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VIRULANA                      ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7794440005109","          ","25","0","Unidad","Unidad    ","1,000000","F"
"00104           ","Esponja Fuerte Virulana x1 (cod.317) 7794440000104","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VIRULANA                      ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7794440000104","          ","10","0","Unidad","Unidad    ","1,000000","F"
"003228          ","Esponja Azul Virulana x 1 Ref. 322 7794440003228  ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VIRULANA                      ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7794440003228","          ","10","0","Unidad","Unidad    ","1,000000","F"
"00210           ","Esponj MultiOnd Virulana x1 (cod.323)7794440000210","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VIRULANA                      ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7794440000210","          ","10","0","Unidad","Unidad    ","1,000000","F"
"00098           ","Esponja Siempre limpia (cod. 310) 7794440000098   ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VIRULANA                      ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7794440000098","          ","10","0","Unidad","Unidad    ","1,000000","F"
"28745           ","Color Purpura Oscuro 412  7909690228745           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690228745","          ","504","0","Unidad","Unidad    ","1,000000","F"
"29209           ","Color Pink Electric 412  7909690229209            ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229209","          ","504","0","Unidad","Unidad    ","1,000000","F"
"29193           ","Color Pink Electric 390  7909690229193            ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229193","          ","478","0","Unidad","Unidad    ","1,000000","F"
"29186           ","Color Pink Electric 378  7909690229186            ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229186","          ","241","0","Unidad","Unidad    ","1,000000","F"
"29179           ","Color Pink Electric 356  7909690229179            ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229179","          ","220","0","Unidad","Unidad    ","1,000000","F"
"29162           ","Color Pink Electric 334  7909690229162            ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229162","          ","241","0","Unidad","Unidad    ","1,000000","F"
"29094           ","Color Verde Freshness 456  7909690229094          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229094","          ","531","0","Unidad","Unidad    ","1,000000","F"
"29087           ","Color Verde Freshness 434  7909690229087          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229087","          ","531","0","Unidad","Unidad    ","1,000000","F"
"29070           ","Color Verde Freshness 412  7909690229070          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229070","          ","504","0","Unidad","Unidad    ","1,000000","F"
"28899           ","Color Verde Freshness 390  7909690228899          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690228899","          ","478","0","Unidad","Unidad    ","1,000000","F"
"28882           ","Color Verde Freshness 378  7909690228882          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690228882","          ","557","0","Unidad","Unidad    ","1,000000","F"
"28875           ","Color Verde Freshness 356  7909690228875          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690228875","          ","531","0","Unidad","Unidad    ","1,000000","F"
"28738           ","Color Purpura Oscuro 390  7909690228738           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690228738","          ","478","0","Unidad","Unidad    ","1,000000","F"
