"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","GRAMOS","STOCKPORLOTE","UNIDADBASE","PRESENTACION","CONTIENEUNIDADES","IMPORTADO","LOCACION","ROWID"
"28721           ","Color Purpura Oscuro 378  7909690228721           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690228721","          ","241","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAN"
"28738           ","Color Purpura Oscuro 390  7909690228738           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690228738","          ","478","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAO"
"18260           ","CUBANITO STICK LEITE  4x16x32g 7891330018260      ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330018260","          ","512","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAP"
"28875           ","Color Verde Freshness 356  7909690228875          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690228875","          ","531","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BfAAQ"
"28882           ","Color Verde Freshness 378  7909690228882          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690228882","          ","557","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAA"
"28899           ","Color Verde Freshness 390  7909690228899          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690228899","          ","478","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAB"
"29070           ","Color Verde Freshness 412  7909690229070          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229070","          ","504","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAC"
"29087           ","Color Verde Freshness 434  7909690229087          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229087","          ","531","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAD"
"29094           ","Color Verde Freshness 456  7909690229094          ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS UNISEX                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229094","          ","531","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAE"
"29162           ","Color Pink Electric 334  7909690229162            ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229162","          ","241","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAF"
"29179           ","Color Pink Electric 356  7909690229179            ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229179","          ","220","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAG"
"29186           ","Color Pink Electric 378  7909690229186            ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229186","          ","241","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAH"
"29193           ","Color Pink Electric 390  7909690229193            ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229193","          ","478","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAI"
"29209           ","Color Pink Electric 412  7909690229209            ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690229209","          ","504","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAJ"
"28745           ","Color Purpura Oscuro 412  7909690228745           ","ZAPATILLAS TERCERIZADO                            ","ZAPATILLAS DAMAS                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAVAIANAS                     ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7909690228745","          ","504","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAK"
"21220           ","Café capsula Brasil x 10uni  7798090321220        ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090321220","          ","50","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAL"
"21251           ","Café capsula Colombia x 10uni. 7798090321251      ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090321251","          ","60","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAM"
"21237           ","Café capsula T. Italia x 10uni.  7798090321237    ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090321237","          ","50","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAN"
"21244           ","Café capsula Moka x 10uni.  7798090321244         ","ALMACEN SUCURSAL                                  ","CAFE MOLIDO TERCERIZADO                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","CAFE MARTINEZ                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798090321244","          ","55","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAO"
"21469           ","Microfibra 1000usos x 3uni. 30x30 7798136921469   ","CUIDADO HOGAR                                     ","LIMPIEZA HOGAR                                    ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MEDIA NARANJA                 ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7798136921469","          ","45","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAP"
"18284           ","CUBANITO STICK BL  4x16x32g  7891330018284        ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330018284","          ","512","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BgAAQ"
"18291           ","CUBANITO STICK MORAN 4x16x32  7891330018291       ","ALMACEN SUCURSAL                                  ","GOLOSINAS TERCERIZADO                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","NEUGEBAUER                    ","80028923-4 ","WISHIMPEG S.A.                                    ","7891330018291","          ","512","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BhAAA"
"81865           ","BAR 3000 MENTA REFRES  6972464281865              ","CIGARRILLOS ELECTRONICOS                          ","CE BAR 3000                                       ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VOZOL                         ","80107380-4 ","7 SOLES SOCIEDAD ANONIMA                          ","6972464281865","          ","65","0","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAE+BhAAB"
"81359           ","Servilleta Snob 33 x 30 50 Hojas  7896110081359   ","CUIDADO HOGAR                                     ","VARIOS CUIDADO HOGAR                              ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTHER                       ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7896110081359","          ","85","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BhAAC"
"11141           ","Pañuelos Desechables Display 28x10x8 7896110011141","CUIDADO PERSONAL                                  ","VARIOS CUIDADO PERSONAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTHER                       ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7896110011141","          ","20","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BhAAD"
"11158           ","Pañuelos Desechables 50  7896110011158            ","CUIDADO PERSONAL                                  ","VARIOS CUIDADO PERSONAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTHER                       ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7896110011158","          ","75","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BhAAE"
"00831           ","Pañuelos Desechables 100  7896110000831           ","CUIDADO PERSONAL                                  ","VARIOS CUIDADO PERSONAL                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTHER                       ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7896110000831","          ","120","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BhAAF"
"61221           ","Toalla Snob Blanca 2 rollos x 60  7896110061221   ","CUIDADO HOGAR                                     ","VARIOS CUIDADO HOGAR                              ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTHER                       ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7896110061221","          ","225","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BhAAG"
"61122           ","Toalla Snob Decorada 2 rollos x 60 7896110061122  ","CUIDADO HOGAR                                     ","VARIOS CUIDADO HOGAR                              ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SANTHER                       ","80010801-9 ","ASUNCION S.A. DE NEGOCIOS                         ","7896110061122","          ","225","0","Unidad","Unidad","1,000000","F","1","AAAjGgAAEAAE+BhAAH"
